iter	Logloss
220	0.3772941774
221	0.3768564821
222	0.3766164441
223	0.3766059836
224	0.3763600898
225	0.3761568627
226	0.3758587143
227	0.3756456421
228	0.37550132
229	0.3752972465
230	0.3750523245
231	0.3748273807
232	0.3746019345
233	0.3742448429
234	0.3740121248
235	0.3736445208
236	0.3732191277
237	0.3730086445
238	0.3728319352
239	0.3727117541
240	0.3724404745
241	0.3721697869
242	0.3719623055
243	0.3719517548
244	0.3717384633
245	0.3714805107
246	0.3713342734
247	0.3711808473
248	0.3708339379
249	0.3706251354
250	0.3704220311
251	0.3702240731
252	0.3700995528
253	0.3696833226
254	0.3692830982
255	0.3690060672
256	0.3687894993
257	0.3685690849
258	0.368332374
259	0.3680891607
260	0.3678717158
261	0.3676667407
262	0.3674422384
263	0.3672477269
264	0.3669063495
265	0.3666507074
266	0.3664716062
267	0.3662485015
268	0.3660274494
269	0.3658097824
270	0.3655309949
271	0.365271009
272	0.3649503737
273	0.3646806632
274	0.3644732415
275	0.3642235838
276	0.3637995042
277	0.363637419
278	0.3632876215
279	0.363204243
280	0.3629443628
281	0.3627444563
282	0.3625154435
283	0.3623288914
284	0.3621226762
285	0.3619446212
286	0.3617743065
287	0.3615152925
288	0.3613935461
289	0.3613860008
290	0.3611632373
291	0.3609650373
292	0.3607829826
293	0.3606720846
294	0.3605414413
295	0.3604232636
296	0.3603004265
297	0.360068645
298	0.3597985788
299	0.3595370476
300	0.3593802788
301	0.3591330716
302	0.3589830368
303	0.3586011247
304	0.3584118807
305	0.358205163
306	0.3581990697
307	0.3579419794
308	0.3576482855
309	0.3574927558
310	0.3572336887
311	0.3569576634
312	0.3568076724
313	0.3566055153
314	0.356216454
315	0.3560256862
316	0.3558763094
317	0.3557192058
318	0.3554800575
319	0.3552192997
320	0.3550142143
321	0.3548011637
322	0.3546724321
323	0.3545276047
324	0.3543009416
325	0.3539645005
326	0.3536769775
327	0.3535241935
328	0.3533246835
329	0.3530535804
330	0.3528354917
331	0.3525669338
332	0.3524149767
333	0.3521662782
334	0.3518883685
335	0.3516049146
336	0.3514040249
337	0.3511690459
338	0.3510295833
339	0.3507837868
340	0.3505128899
341	0.3503703477
342	0.35027608
343	0.3500280791
344	0.3498541587
345	0.3496600382
346	0.3493550102
347	0.3491636519
348	0.3489095036
349	0.3485324139
350	0.3483693521
351	0.3481355313
352	0.3479846147
353	0.3478557658
354	0.3477331325
355	0.3475092092
356	0.3471582887
357	0.3468786689
358	0.3467220706
359	0.3466056961
360	0.3462396294
361	0.3460842445
362	0.3459278728
363	0.3456959674
364	0.345365766
365	0.3451099001
366	0.3448191712
367	0.3446818122
368	0.3444521622
369	0.3441800865
370	0.3439566466
371	0.3437596496
372	0.3434722914
373	0.3432626082
374	0.343028576
375	0.342801322
376	0.3425977854
377	0.3423733612
378	0.3422310086
379	0.3419443921
380	0.3417837471
381	0.341596666
382	0.3413852465
383	0.341246993
384	0.3409266773
385	0.3407782593
386	0.3405460018
387	0.3403026492
388	0.3400770697
389	0.3398482202
390	0.3397501681
391	0.3395124438
392	0.3394495327
393	0.3392637472
394	0.3390094803
395	0.3386624974
396	0.3383361361
397	0.3381189624
398	0.337880156
399	0.337755929
400	0.3374734513
401	0.3372121521
402	0.3370531182
403	0.3367318894
404	0.3365602739
405	0.3365566604
406	0.3363686548
407	0.3361829789
408	0.3360423882
409	0.3358418867
410	0.3356925375
411	0.3355096773
412	0.3353552522
413	0.3351980912
414	0.3349859174
415	0.3348007665
416	0.3345920441
417	0.3344082151
418	0.3343110327
419	0.3341569022
420	0.3339764405
421	0.3336695961
422	0.3334852616
423	0.3333062271
424	0.3331440054
425	0.3330301562
426	0.3327732034
427	0.3326354549
428	0.3324971828
429	0.3322556957
430	0.3320003066
431	0.3318702871
432	0.3316330159
433	0.3315205101
434	0.3313287345
435	0.3310777108
436	0.3308498934
437	0.3305306191
438	0.330387845
439	0.3302526096
440	0.3302480058
441	0.330110444
442	0.3300320728
443	0.3298507415
444	0.3296008473
445	0.3294660112
446	0.3292777871
447	0.3291288236
448	0.3288833693
449	0.3287386475
450	0.328541236
451	0.3283391361
452	0.3280910042
453	0.3278690427
454	0.3277493723
455	0.3274387059
456	0.3272317531
457	0.3270682539
458	0.3268824275
459	0.3266058851
460	0.3263225968
461	0.3261767896
462	0.3260041366
463	0.3258619999
464	0.3257068688
465	0.3255180422
466	0.3251977028
467	0.325021771
468	0.3248639692
469	0.3246523518
470	0.324473271
471	0.3242968219
472	0.324035935
473	0.3237793896
474	0.323607094
475	0.3234583177
476	0.3232330655
477	0.3230266949
478	0.3229022375
479	0.3226935427
480	0.3225055721
481	0.3222667554
482	0.3221797897
483	0.3220467679
484	0.3217613155
485	0.321526128
486	0.3212627711
487	0.3210533328
488	0.3209095615
489	0.3207847794
490	0.3205727068
491	0.3204505469
492	0.3203277099
493	0.3201210321
494	0.3199302709
495	0.3197242641
496	0.319509696
497	0.3193707911
498	0.3193671346
499	0.3190810141
500	0.3189100086
501	0.3187645189
502	0.3185438554
503	0.3183866196
504	0.3182620573
505	0.3180729972
506	0.3179509054
507	0.3177041161
508	0.3175299278
509	0.3174434899
510	0.3172866326
511	0.3172743871
512	0.3170304253
513	0.3168170971
514	0.3165481993
515	0.3163864052
516	0.316254188
517	0.316094697
518	0.3159654789
519	0.3158112512
520	0.3156991604
521	0.3155502784
522	0.315396298
523	0.3152534934
524	0.315142457
525	0.3149297503
526	0.3147872686
527	0.3146746665
528	0.3145387676
529	0.3142898269
530	0.3141416638
531	0.3139445017
532	0.3137593459
533	0.3135739843
534	0.3133868423
535	0.3131772976
536	0.3129909687
537	0.3128285096
538	0.3127205934
539	0.3125200735
540	0.3122720078
541	0.3120660898
542	0.3118973013
543	0.3116101807
544	0.3114727111
545	0.3112185701
546	0.3110102072
547	0.3108548564
548	0.3107375892
549	0.3106313585
550	0.3104515016
551	0.3102982618
552	0.310137748
553	0.3099106849
554	0.3097191454
555	0.3094676036
556	0.3093902719
557	0.3091960355
558	0.3090819177
559	0.3089251884
560	0.3087418659
561	0.308588306
562	0.3084088181
563	0.3082135597
564	0.3080613843
565	0.3079597722
566	0.3079569867
567	0.3078313722
568	0.3075537692
569	0.307474855
570	0.3073253985
571	0.3071496507
572	0.3070527549
573	0.3068099403
574	0.3066618721
575	0.3065150265
576	0.3063780059
577	0.3062776022
578	0.3061428332
579	0.3060127878
580	0.3058637663
581	0.305756944
582	0.3057100505
583	0.3055100836
584	0.305392775
585	0.3052838901
586	0.305158903
587	0.3049569606
588	0.304812093
589	0.3046723598
590	0.3044642002
591	0.3042659264
592	0.3041281835
593	0.3038674474
594	0.303582292
595	0.3034654783
596	0.3032442517
597	0.3030177564
598	0.3028970011
599	0.3027552437
600	0.3025893666
601	0.3025268835
602	0.3023720853
603	0.3021849487
604	0.3020400105
605	0.3019278024
606	0.301808765
607	0.3016079285
608	0.301425901
609	0.3013159763
610	0.301083335
611	0.3009156979
612	0.3008002414
613	0.3006703999
614	0.3003662566
615	0.3002319692
616	0.3000215917
617	0.2998184038
618	0.2996875718
619	0.2995536681
620	0.2994065551
621	0.2992356116
622	0.2991390172
623	0.2989691332
624	0.2988276784
625	0.2986745227
626	0.2985405781
627	0.2983869485
628	0.2981840617
629	0.2979537212
630	0.2978262072
631	0.2976950741
632	0.2974721041
633	0.297322497
634	0.2971372699
635	0.2969915966
636	0.2968877426
637	0.2967776913
638	0.2966337784
639	0.296540222
640	0.2964054285
641	0.2962123917
642	0.2961189927
643	0.2959982701
644	0.2958445436
645	0.2957415078
646	0.2956386807
647	0.295488269
648	0.2953059527
649	0.2952769017
650	0.2950930786
651	0.2950139043
652	0.2948307587
653	0.2946269556
654	0.2945482804
655	0.2944374564
656	0.2942330661
657	0.2940836706
658	0.2939929355
659	0.2937889421
660	0.2937020334
661	0.2935886739
662	0.293476458
663	0.2934002726
664	0.2932502145
665	0.293122172
666	0.2929645697
667	0.2928004923
668	0.2926611337
669	0.2925010818
670	0.2924152684
671	0.2921501821
672	0.2919851575
673	0.2918399217
674	0.2916759394
675	0.2914937712
676	0.2912512413
677	0.2912496632
678	0.2911428092
679	0.2909611532
680	0.2908331359
681	0.2907599855
682	0.2905653345
683	0.2904562458
684	0.2902445057
685	0.2901140249
686	0.2899516832
687	0.2898342529
688	0.28975369
689	0.2895746596
690	0.2893857023
691	0.2892716212
692	0.28902115
693	0.2888774797
694	0.2887904578
695	0.2886262837
696	0.2884564979
697	0.2882538972
698	0.2880874653
699	0.2880863597
700	0.2880773924
701	0.2879764868
702	0.2878715272
703	0.2877252383
704	0.2876082291
705	0.2874684419
706	0.2873306231
707	0.2871759729
708	0.2869887051
709	0.2868069692
710	0.2866723297
711	0.2865478169
712	0.2864234875
713	0.2862884382
714	0.2861903524
715	0.2860335627
716	0.2859233719
717	0.2857212605
718	0.285605708
719	0.2854493345
720	0.2853013339
721	0.2851858433
722	0.2850567442
723	0.2849432665
724	0.2848851856
725	0.2847370916
726	0.2846485886
727	0.2844677846
728	0.2843421622
729	0.2841939259
730	0.2841021856
731	0.2839977959
732	0.2839215872
733	0.2838234994
734	0.2837423979
735	0.2836183307
736	0.2834682854
737	0.283375082
738	0.2831934782
739	0.2830772869
740	0.2830194008
741	0.2828547119
742	0.2827143845
743	0.2825785709
744	0.2824952484
745	0.2823493704
746	0.2822230444
747	0.2820758047
748	0.2819431394
749	0.2817069448
750	0.2816407771
751	0.2814790135
752	0.2812833008
753	0.28112669
754	0.2810404871
755	0.280948056
756	0.280740735
757	0.2805973388
758	0.2805216742
759	0.2803716806
760	0.280234892
761	0.2801371746
762	0.2800136708
763	0.2798288586
764	0.2797092012
765	0.2796059605
766	0.2794561251
767	0.2793389102
768	0.2792485477
769	0.2791023105
770	0.2789171136
771	0.2787409274
772	0.2785884801
773	0.2783994848
774	0.2783121892
775	0.2781586934
776	0.2780250024
777	0.2778219185
778	0.2776469806
779	0.277546425
780	0.277445339
781	0.2773135683
782	0.2771953808
783	0.2770340903
784	0.2769057275
785	0.2767748249
786	0.2766423082
787	0.2765302277
788	0.2764401007
789	0.276265587
790	0.2761785244
791	0.276066852
792	0.2760105466
793	0.2759111879
794	0.2757831718
795	0.2757072568
796	0.275539429
797	0.2753513579
798	0.2752684535
799	0.2752668917
800	0.2751766938
801	0.2751094001
802	0.2750578603
803	0.2749470549
804	0.2748547611
805	0.2747225718
806	0.2745983617
807	0.2744494893
808	0.2743469117
809	0.2742674735
810	0.2741024419
811	0.2741015067
812	0.2740055398
813	0.2739396353
814	0.2737870305
815	0.2736432476
816	0.2735023869
817	0.2733797381
818	0.2732771478
819	0.2731752586
820	0.2730538588
821	0.27296069
822	0.2728695721
823	0.2727656248
824	0.2725290671
825	0.2723556446
826	0.2722083512
827	0.2720533526
828	0.2719836148
829	0.2718700279
830	0.271791087
831	0.2716643831
832	0.2714816192
833	0.2713389783
834	0.2711783912
835	0.271047587
836	0.27093812
837	0.2708779863
838	0.2706921495
839	0.2705037276
840	0.2704241392
841	0.2703129371
842	0.270177109
843	0.270075138
844	0.2699627335
845	0.2698217783
846	0.2697025561
847	0.2695373478
848	0.2694428358
849	0.2693844643
850	0.2693816782
851	0.2692331975
852	0.2690522694
853	0.2689358546
854	0.2688472522
855	0.2687490424
856	0.2686392578
857	0.2684994417
858	0.2684036386
859	0.2682925789
860	0.2682020614
861	0.2682018545
862	0.2680320824
863	0.267944365
864	0.2677831661
865	0.2676767774
866	0.2675593761
867	0.2674486583
868	0.267409255
869	0.2672969299
870	0.2672276843
871	0.2670945663
872	0.2669649048
873	0.2668540457
874	0.2667459905
875	0.2666099919
876	0.2665093665
877	0.2665082399
878	0.2664017234
879	0.2663243963
880	0.2661939442
881	0.2660722385
882	0.2659177138
883	0.2658212418
884	0.2657144884
885	0.2656695142
886	0.265658337
887	0.2655131784
888	0.265409678
889	0.2653557575
890	0.2652320162
891	0.2650682003
892	0.2649101193
893	0.2648065971
894	0.2647345846
895	0.2646762084
896	0.2645540688
897	0.2644561553
898	0.2643138191
899	0.2641793057
900	0.263986936
901	0.2638279909
902	0.263691737
903	0.2635841699
904	0.2634450317
905	0.2633024231
906	0.2632330772
907	0.2630939003
908	0.2629765321
909	0.2628241112
910	0.2626303087
911	0.262521411
912	0.2623824281
913	0.2622924709
914	0.2622232081
915	0.2621527974
916	0.2620232803
917	0.2619157871
918	0.2617403357
919	0.2615817682
920	0.2615011137
921	0.2613681708
922	0.2611518528
923	0.2610540783
924	0.2609414169
925	0.2607646697
926	0.2607126964
927	0.2606085529
928	0.2604282156
929	0.2603417181
930	0.2602476924
931	0.2600968568
932	0.2600219158
933	0.2598835189
934	0.2597557304
935	0.2596558397
936	0.2594664078
937	0.259345859
938	0.2592167099
939	0.2591240839
940	0.2590142657
941	0.2588280879
942	0.2587877792
943	0.258749456
944	0.2586822465
945	0.2585308323
946	0.2583262689
947	0.2581998968
948	0.2580451361
949	0.2579360623
950	0.2578162447
951	0.2577166384
952	0.257611137
953	0.2575049384
954	0.2573108431
955	0.2572204169
956	0.257082659
957	0.257057
958	0.2569816315
959	0.2568790149
960	0.2568703817
961	0.2568176341
962	0.2567545203
963	0.2566196002
964	0.2564988822
965	0.2563849722
966	0.2562399146
967	0.2560686376
968	0.2559239298
969	0.2558453352
970	0.2557080061
971	0.2555315786
972	0.2554038143
973	0.2552919528
974	0.2551153111
975	0.255032057
976	0.2548503369
977	0.2547785944
978	0.2546232281
979	0.2544603137
980	0.2542931363
981	0.2542229486
982	0.2541236428
983	0.2539661035
984	0.2538682342
985	0.2537993867
986	0.2537498805
987	0.2536845678
988	0.2535243923
989	0.253427896
990	0.2533774971
991	0.2532363305
992	0.2531558471
993	0.2530406356
994	0.252911174
995	0.2528408859
996	0.2527327506
997	0.252677487
998	0.2525993514
999	0.2524825542
1000	0.2523995356
1001	0.2522717235
1002	0.2521120995
1003	0.2519499638
1004	0.2518671408
1005	0.2517550275
1006	0.2516668748
1007	0.2514818499
1008	0.2513655172
1009	0.2512761418
1010	0.25119527
1011	0.2509880146
1012	0.2509462249
1013	0.2508289932
1014	0.2507401901
1015	0.2506037504
1016	0.2505167125
1017	0.2504104702
1018	0.2503040319
1019	0.2501919033
1020	0.2501268111
1021	0.250009816
1022	0.2498996026
1023	0.2498008713
1024	0.2496732551
1025	0.2495153066
1026	0.2494245476
1027	0.2493125276
1028	0.2491619926
1029	0.2490242387
1030	0.2489369816
1031	0.248935532
1032	0.2488546702
1033	0.2487771345
1034	0.2486923421
1035	0.2485985855
1036	0.2484368958
1037	0.2483395482
1038	0.2482157299
1039	0.2480600117
1040	0.2479337726
1041	0.2478752726
1042	0.247787512
1043	0.2477248816
1044	0.2475968291
1045	0.2474906898
1046	0.2474130245
1047	0.2472504942
1048	0.2470891126
1049	0.246939325
1050	0.2467704524
1051	0.2466636826
1052	0.2465492131
1053	0.2463869393
1054	0.2462619997
1055	0.2461799624
1056	0.2460863488
1057	0.2459666297
1058	0.2458411746
1059	0.2456864521
1060	0.2455198258
1061	0.2453968126
1062	0.2452164932
1063	0.2450482209
1064	0.2449338374
1065	0.2448415286
1066	0.2447256992
1067	0.2446042472
1068	0.2444894826
1069	0.2443700498
1070	0.2442996312
1071	0.2441722643
1072	0.244090692
1073	0.2440724334
1074	0.243989718
1075	0.2439183615
1076	0.2439012365
1077	0.2437889031
1078	0.2436524616
1079	0.2435961379
1080	0.2435142157
1081	0.2433721379
1082	0.2432790293
1083	0.2431661276
1084	0.243064647
1085	0.2430445458
1086	0.2429535081
1087	0.2428443603
1088	0.2427211534
1089	0.242592558
1090	0.2425924694
1091	0.2425757758
1092	0.2425739363
1093	0.242447479
1094	0.2423600332
1095	0.2421925707
1096	0.241994651
1097	0.241919496
1098	0.2418678272
1099	0.2417978817
1100	0.2416254793
1101	0.2415106218
1102	0.2413217687
1103	0.2413216317
1104	0.2412281159
1105	0.2411028256
1106	0.2409369039
1107	0.2408857496
1108	0.2408204773
1109	0.2407309669
1110	0.2406390092
1111	0.2405867664
1112	0.2405058811
1113	0.240381553
1114	0.2403017763
1115	0.2401904036
1116	0.2401178123
1117	0.2399922354
1118	0.2399053789
1119	0.2398057374
1120	0.2396819292
1121	0.239543514
1122	0.2393706533
1123	0.2392991956
1124	0.23920906
1125	0.2390628078
1126	0.2389717249
1127	0.2389385627
1128	0.2387218568
1129	0.2385922341
1130	0.2384458572
1131	0.2383994199
1132	0.2381812933
1133	0.2380717273
1134	0.2379530751
1135	0.2378758749
1136	0.2378359382
1137	0.2377321418
1138	0.2375812072
1139	0.2374443453
1140	0.2373784001
1141	0.2372815473
1142	0.2371868802
1143	0.2371867725
1144	0.2371197201
1145	0.2370547256
1146	0.2369549205
1147	0.2368184834
1148	0.2367378777
1149	0.2366394978
1150	0.2365233703
1151	0.2364356286
1152	0.2363358946
1153	0.2362692271
1154	0.2361765917
1155	0.2360725266
1156	0.2359701818
1157	0.2358283455
1158	0.2356842299
1159	0.2355924965
1160	0.2355325294
1161	0.235377053
1162	0.2352994328
1163	0.2352546053
1164	0.2351506776
1165	0.2350720742
1166	0.2349866765
1167	0.2349169819
1168	0.2348433344
1169	0.2346813619
1170	0.2345755321
1171	0.2345041113
1172	0.2343518828
1173	0.234230071
1174	0.2340956558
1175	0.2339977108
1176	0.2338168561
1177	0.2337168902
1178	0.2335698813
1179	0.2334829706
1180	0.2333622334
1181	0.23327274
1182	0.2331675177
1183	0.233070124
1184	0.2329590434
1185	0.2328325462
1186	0.2327654237
1187	0.2325491291
1188	0.2324662102
1189	0.2323464896
1190	0.232287078
1191	0.232201558
1192	0.232065542
1193	0.2319829757
1194	0.231907097
1195	0.2318348352
1196	0.2317637575
1197	0.2316912772
1198	0.231550246
1199	0.2314708453
1200	0.2313601156
1201	0.2312675915
1202	0.2311642838
1203	0.231080313
1204	0.2309867814
1205	0.2309072624
1206	0.2308367457
1207	0.230636749
1208	0.2305704319
1209	0.2304540383
1210	0.2302574048
1211	0.2301565938
1212	0.2299981784
1213	0.2299122105
1214	0.2298106135
1215	0.2297056814
1216	0.2296197941
1217	0.2295010852
1218	0.2294209114
1219	0.2293479746
1220	0.2293021067
1221	0.2291950254
1222	0.2290927953
1223	0.2289999217
1224	0.2288803622
1225	0.2287560822
1226	0.2286448379
1227	0.2286437599
1228	0.2286436337
1229	0.2286434886
1230	0.2286426309
1231	0.2284888453
1232	0.2283555142
1233	0.2282268286
1234	0.2281360254
1235	0.2280667702
1236	0.2279506258
1237	0.2278582927
1238	0.2277737046
1239	0.2276730041
1240	0.2275832365
1241	0.227521173
1242	0.227379874
1243	0.2272863743
1244	0.2271640735
1245	0.2271129779
1246	0.2270256602
1247	0.2269176172
1248	0.2268497572
1249	0.2267133832
1250	0.2265716314
1251	0.2264451367
1252	0.2263855662
1253	0.2263092508
1254	0.2262698232
1255	0.2261697962
1256	0.2260960213
1257	0.2260283491
1258	0.2259985723
1259	0.2258969575
1260	0.2257839577
1261	0.2256774151
1262	0.2255605792
1263	0.2255127836
1264	0.2254666187
1265	0.2253881997
1266	0.2252282246
1267	0.2251201966
1268	0.2250024555
1269	0.2249134981
1270	0.2248613253
1271	0.2247809573
1272	0.2246969695
1273	0.2246218934
1274	0.2244990827
1275	0.2243603148
1276	0.224310898
1277	0.2242642793
1278	0.2241219166
1279	0.2240331947
1280	0.2240331145
1281	0.2240305144
1282	0.2239364321
1283	0.2238701001
1284	0.2238039304
1285	0.2237239447
1286	0.2236277873
1287	0.2235449409
1288	0.223389916
1289	0.2232782069
1290	0.2232047896
1291	0.2232047334
1292	0.2232046097
1293	0.2231333104
1294	0.2230844353
1295	0.2229513595
1296	0.2228442204
1297	0.2227057033
1298	0.2226243551
1299	0.2225075139
1300	0.2224294988
1301	0.2223663025
1302	0.2222438942
1303	0.2221645595
1304	0.2220333495
1305	0.2219763599
1306	0.2218887189
1307	0.2218038514
1308	0.2216593537
1309	0.2215634624
1310	0.2214588995
1311	0.2213670928
1312	0.2212690623
1313	0.2211630895
1314	0.2210834386
1315	0.2209637085
1316	0.2209132768
1317	0.2208148931
1318	0.2208147831
1319	0.220693289
1320	0.2206022794
1321	0.2205510139
1322	0.2204926349
1323	0.2203507196
1324	0.2202848677
1325	0.2201804057
1326	0.2201263941
1327	0.2199819819
1328	0.2199817807
1329	0.2199785251
1330	0.219929589
1331	0.2198470318
1332	0.2197788162
1333	0.2196715655
1334	0.2195427738
1335	0.2194081281
1336	0.2192961888
1337	0.2191910382
1338	0.219094228
1339	0.2189891016
1340	0.218989016
1341	0.2189141209
1342	0.2188325555
1343	0.2187102342
1344	0.218710108
1345	0.2186060499
1346	0.2185298654
1347	0.2184395605
1348	0.2183319449
1349	0.21821873
1350	0.2181173588
1351	0.2180677609
1352	0.217967214
1353	0.2178100153
1354	0.2176651014
1355	0.2175923655
1356	0.2174821713
1357	0.2174063432
1358	0.217406287
1359	0.2173310968
1360	0.2172283721
1361	0.2171320779
1362	0.2169892192
1363	0.2168689316
1364	0.2167955659
1365	0.2166801755
1366	0.2166800304
1367	0.2165688706
1368	0.2165083236
1369	0.2164055702
1370	0.2163138178
1371	0.2162419547
1372	0.2161467811
1373	0.2160717107
1374	0.2160294629
1375	0.2159256783
1376	0.2158865951
1377	0.2157432204
1378	0.2156285105
1379	0.2155515228
1380	0.2154265121
1381	0.2153549689
1382	0.2152493425
1383	0.2151557386
1384	0.2150712338
1385	0.2149702035
1386	0.2148748497
1387	0.2147540144
1388	0.2146502437
1389	0.2146064687
1390	0.2145542282
1391	0.2144944979
1392	0.2143962775
1393	0.2142941367
1394	0.2142018952
1395	0.2141331235
1396	0.2140505193
1397	0.2139197171
1398	0.213665284
1399	0.2135700027
1400	0.2134734182
1401	0.2133926521
1402	0.2133925317
1403	0.2133124157
1404	0.2132503274
1405	0.2131723699
1406	0.2131198757
1407	0.213042175
1408	0.213000946
1409	0.2129231025
1410	0.21288554
1411	0.2128343695
1412	0.2127336668
1413	0.212662665
1414	0.2126024485
1415	0.2125084087
1416	0.2123976855
1417	0.2123160686
1418	0.2122508713
1419	0.2121510531
1420	0.2120081089
1421	0.2118771256
1422	0.211754479
1423	0.2116767705
1424	0.2116370299
1425	0.2115955547
1426	0.2115305788
1427	0.2113584949
1428	0.2113008465
1429	0.2111964759
1430	0.2111206995
1431	0.211060166
1432	0.2108864613
1433	0.2107993129
1434	0.2107316006
1435	0.2105878942
1436	0.2105402359
1437	0.2104675189
1438	0.21040763
1439	0.2103272551
1440	0.2103271585
1441	0.2102191808
1442	0.2101483792
1443	0.2100733571
1444	0.2100081946
1445	0.2099310702
1446	0.2098349556
1447	0.2097563821
1448	0.2096280274
1449	0.2095366514
1450	0.2094974197
1451	0.2094268561
1452	0.2093934286
1453	0.2093200103
1454	0.2092548819
1455	0.2092547585
1456	0.2092204802
1457	0.2092203324
1458	0.2090913116
1459	0.2090195842
1460	0.2090195359
1461	0.2089871261
1462	0.2089006178
1463	0.2088505557
1464	0.20869333
1465	0.2085897047
1466	0.2084909485
1467	0.2083961762
1468	0.2083531239
1469	0.2082796504
1470	0.2081877448
1471	0.2080819786
1472	0.2079939706
1473	0.2078786242
1474	0.2078084525
1475	0.2076727681
1476	0.2076095429
1477	0.2074368029
1478	0.2073830793
1479	0.2072594402
1480	0.2071901887
1481	0.2070973561
1482	0.2070369951
1483	0.206969755
1484	0.2069228987
1485	0.206922789
1486	0.2068248401
1487	0.2068186167
1488	0.2067071926
1489	0.2066339371
1490	0.2065307886
1491	0.2064882139
1492	0.2064079955
1493	0.2063312147
1494	0.2063312095
1495	0.2062425577
1496	0.2062423835
1497	0.2061859083
1498	0.2061138952
1499	0.2060338113
1500	0.205959272
1501	0.2058559082
1502	0.2057679476
1503	0.2057089322
1504	0.2056466002
1505	0.205572487
1506	0.2054556439
1507	0.2054480163
1508	0.2053601801
1509	0.2053532616
1510	0.2052510122
1511	0.2051272218
1512	0.2050543225
1513	0.2049967843
