iter	Passed	Remaining
1669	20115	28065
1670	20127	28052
1671	20138	28039
1672	20150	28027
1673	20162	28014
1674	20174	28003
1675	20188	27993
1676	20202	27984
1677	20215	27973
1678	20228	27962
1679	20239	27949
1680	20252	27938
1681	20263	27925
1682	20276	27914
1683	20289	27903
1684	20300	27889
1685	20312	27877
1686	20324	27866
1687	20338	27856
1688	20349	27843
1689	20361	27830
1690	20371	27817
1691	20384	27805
1692	20398	27796
1693	20413	27788
1694	20429	27781
1695	20441	27769
1696	20454	27759
1697	20466	27746
1698	20477	27733
1699	20488	27719
1700	20500	27707
1701	20512	27695
1702	20524	27682
1703	20535	27669
1704	20546	27655
1705	20557	27642
1706	20567	27627
1707	20577	27613
1708	20590	27602
1709	20602	27590
1710	20618	27583
1711	20631	27572
1712	20642	27560
1713	20656	27550
1714	20668	27537
1715	20680	27525
1716	20693	27514
1717	20704	27501
1718	20715	27488
1719	20728	27476
1720	20739	27463
1721	20750	27450
1722	20762	27438
1723	20773	27424
1724	20781	27407
1725	20794	27396
1726	20807	27385
1727	20820	27375
1728	20834	27365
1729	20847	27355
1730	20859	27343
1731	20871	27330
1732	20883	27318
1733	20894	27305
1734	20906	27292
1735	20917	27279
1736	20928	27265
1737	20940	27253
1738	20953	27242
1739	20963	27229
1740	20975	27216
1741	20988	27205
1742	20999	27192
1743	21013	27182
1744	21026	27171
1745	21041	27163
1746	21054	27152
1747	21066	27141
1748	21077	27127
1749	21089	27115
1750	21102	27104
1751	21113	27091
1752	21125	27078
1753	21135	27064
1754	21147	27052
1755	21158	27038
1756	21171	27027
1757	21182	27014
1758	21193	27000
1759	21205	26988
1760	21220	26980
1761	21233	26970
1762	21243	26955
1763	21255	26943
1764	21267	26931
1765	21280	26920
1766	21291	26906
1767	21302	26892
1768	21314	26880
1769	21325	26867
1770	21336	26854
1771	21348	26842
1772	21360	26830
1773	21372	26817
1774	21383	26804
1775	21394	26790
1776	21408	26781
1777	21421	26771
1778	21433	26758
1779	21446	26748
1780	21459	26736
1781	21472	26726
1782	21483	26713
1783	21494	26698
1784	21505	26685
1785	21516	26672
1786	21527	26659
1787	21539	26647
1788	21550	26634
1789	21562	26622
1790	21575	26610
1791	21587	26599
1792	21599	26586
1793	21610	26573
1794	21624	26564
1795	21638	26554
1796	21653	26545
1797	21665	26533
1798	21677	26521
1799	21689	26509
1800	21701	26497
1801	21713	26485
1802	21727	26475
1803	21738	26461
1804	21749	26449
1805	21759	26434
1806	21771	26422
1807	21783	26409
1808	21795	26397
1809	21803	26380
1810	21815	26369
1811	21828	26358
1812	21843	26349
1813	21856	26339
1814	21869	26327
1815	21882	26316
1816	21894	26304
1817	21905	26291
1818	21917	26279
1819	21928	26266
1820	21940	26253
1821	21953	26242
1822	21966	26231
1823	21977	26219
1824	21990	26207
1825	22002	26195
1826	22014	26183
1827	22029	26174
1828	22045	26167
1829	22058	26156
1830	22070	26144
1831	22081	26131
1832	22093	26119
1833	22106	26107
1834	22114	26091
1835	22127	26080
1836	22140	26069
1837	22153	26058
1838	22167	26048
1839	22179	26037
1840	22191	26024
1841	22203	26013
1842	22214	25999
1843	22229	25990
1844	22243	25981
1845	22256	25970
1846	22270	25959
1847	22281	25947
1848	22294	25935
1849	22306	25923
1850	22318	25911
1851	22330	25899
1852	22342	25887
1853	22354	25875
1854	22367	25863
1855	22379	25851
1856	22391	25839
1857	22405	25829
1858	22417	25818
1859	22431	25808
1860	22444	25796
1861	22455	25784
1862	22466	25771
1863	22478	25758
1864	22489	25744
1865	22501	25733
1866	22514	25722
1867	22527	25711
1868	22539	25699
1869	22551	25687
1870	22563	25675
1871	22573	25660
1872	22583	25645
1873	22591	25629
1874	22602	25616
1875	22615	25605
1876	22627	25593
1877	22642	25584
1878	22653	25571
1879	22665	25559
1880	22673	25542
1881	22684	25529
1882	22696	25517
1883	22708	25505
1884	22721	25493
1885	22733	25481
1886	22745	25469
1887	22757	25457
1888	22768	25444
1889	22780	25431
1890	22788	25415
1891	22795	25398
1892	22804	25381
1893	22815	25369
1894	22830	25360
1895	22843	25349
1896	22856	25338
1897	22869	25327
1898	22881	25315
1899	22893	25303
1900	22905	25291
1901	22916	25278
1902	22927	25264
1903	22939	25252
1904	22951	25240
1905	22962	25227
1906	22972	25213
1907	22984	25201
1908	22998	25190
1909	23012	25181
1910	23026	25171
1911	23040	25161
1912	23054	25151
1913	23066	25139
1914	23077	25126
1915	23093	25118
1916	23103	25104
1917	23115	25091
1918	23127	25079
1919	23138	25066
1920	23150	25054
1921	23162	25042
1922	23173	25029
1923	23185	25017
1924	23198	25006
1925	23211	24995
1926	23224	24984
1927	23239	24975
1928	23253	24965
1929	23266	24954
1930	23279	24943
1931	23291	24930
1932	23302	24918
1933	23314	24905
1934	23325	24893
1935	23337	24880
1936	23350	24869
1937	23364	24858
1938	23374	24844
1939	23386	24832
1940	23396	24818
1941	23408	24807
1942	23423	24797
1943	23437	24787
1944	23450	24776
1945	23462	24764
1946	23475	24753
1947	23486	24740
1948	23498	24727
1949	23520	24726
1950	23540	24722
1951	23555	24713
1952	23566	24701
1953	23580	24691
1954	23594	24680
1955	23605	24667
1956	23626	24664
1957	23644	24659
1958	23659	24649
1959	23680	24647
1960	23698	24640
1961	23710	24629
1962	23723	24617
1963	23735	24605
1964	23748	24594
1965	23763	24584
1966	23782	24580
1967	23796	24570
1968	23812	24561
1969	23827	24553
1970	23842	24544
1971	23856	24534
1972	23870	24523
1973	23883	24512
1974	23896	24501
1975	23908	24489
1976	23921	24478
1977	23937	24469
1978	23948	24456
1979	23961	24445
1980	23973	24433
1981	23985	24421
1982	23996	24408
1983	24009	24396
1984	24022	24385
1985	24036	24375
1986	24050	24365
1987	24062	24353
1988	24074	24340
1989	24086	24328
1990	24099	24317
1991	24111	24305
1992	24122	24291
1993	24135	24281
1994	24147	24269
1995	24162	24259
1996	24175	24248
1997	24187	24235
1998	24198	24222
1999	24212	24212
2000	24225	24201
2001	24237	24189
2002	24251	24179
2003	24264	24167
2004	24276	24155
2005	24287	24142
2006	24300	24131
2007	24314	24120
2008	24325	24107
2009	24338	24096
2010	24348	24082
2011	24359	24068
2012	24371	24056
2013	24382	24043
2014	24393	24030
2015	24402	24014
2016	24412	24000
2017	24425	23989
2018	24439	23979
2019	24453	23969
2020	24467	23958
2021	24478	23946
2022	24490	23934
2023	24503	23922
2024	24512	23907
2025	24521	23891
2026	24529	23875
2027	24541	23863
2028	24551	23849
2029	24562	23836
2030	24575	23824
2031	24586	23811
2032	24598	23800
2033	24612	23789
2034	24624	23777
2035	24638	23767
2036	24653	23757
2037	24669	23749
2038	24682	23738
2039	24694	23725
2040	24704	23712
2041	24712	23696
2042	24721	23680
2043	24732	23667
2044	24743	23654
2045	24755	23642
2046	24765	23628
2047	24778	23617
2048	24793	23608
2049	24805	23595
2050	24818	23584
2051	24830	23572
2052	24847	23564
2053	24864	23557
2054	24879	23548
2055	24891	23535
2056	24902	23522
2057	24915	23511
2058	24925	23497
2059	24934	23482
2060	24946	23470
2061	24958	23457
2062	24971	23445
2063	24981	23432
2064	24995	23421
2065	25007	23409
2066	25019	23397
2067	25034	23388
2068	25048	23377
2069	25061	23366
2070	25073	23354
2071	25087	23343
2072	25100	23332
2073	25113	23321
2074	25125	23309
2075	25136	23296
2076	25147	23282
2077	25159	23270
2078	25171	23258
2079	25183	23246
2080	25195	23234
2081	25208	23223
2082	25221	23211
2083	25234	23200
2084	25247	23189
2085	25261	23179
2086	25276	23168
2087	25291	23159
2088	25303	23147
2089	25316	23136
2090	25329	23124
2091	25340	23111
2092	25351	23098
2093	25362	23085
2094	25374	23073
2095	25387	23062
2096	25401	23051
2097	25414	23039
2098	25426	23027
2099	25438	23016
2100	25452	23005
2101	25465	22994
2102	25478	22983
2103	25490	22970
2104	25501	22957
2105	25515	22947
2106	25527	22935
2107	25539	22922
2108	25551	22909
2109	25562	22897
2110	25574	22884
2111	25586	22873
2112	25599	22861
2113	25612	22850
2114	25627	22841
2115	25639	22828
2116	25654	22818
2117	25667	22807
2118	25680	22796
2119	25691	22783
2120	25704	22772
2121	25718	22761
2122	25732	22751
2123	25745	22739
2124	25758	22727
2125	25770	22715
2126	25782	22703
2127	25794	22691
2128	25805	22677
2129	25816	22665
2130	25829	22654
2131	25845	22644
2132	25859	22634
2133	25873	22623
2134	25887	22613
2135	25899	22601
2136	25911	22589
2137	25923	22576
2138	25933	22563
2139	25946	22551
2140	25958	22539
2141	25971	22527
2142	25979	22512
2143	25989	22498
2144	26002	22487
2145	26016	22476
2146	26027	22463
2147	26040	22451
2148	26053	22440
2149	26067	22430
2150	26081	22419
2151	26092	22406
2152	26106	22395
2153	26117	22382
2154	26128	22370
2155	26139	22356
2156	26150	22343
2157	26161	22330
2158	26173	22318
2159	26185	22305
2160	26197	22293
2161	26208	22280
2162	26222	22269
2163	26234	22258
2164	26247	22246
2165	26261	22236
2166	26275	22225
2167	26290	22215
2168	26305	22205
2169	26317	22194
2170	26330	22182
2171	26343	22170
2172	26354	22158
2173	26366	22145
2174	26378	22133
2175	26390	22121
2176	26402	22109
2177	26415	22097
2178	26428	22086
2179	26440	22074
2180	26455	22064
2181	26471	22055
2182	26488	22047
2183	26500	22035
2184	26513	22023
2185	26525	22011
2186	26538	22000
2187	26550	21987
2188	26564	21976
2189	26575	21964
2190	26587	21952
2191	26600	21940
2192	26610	21926
2193	26622	21914
2194	26634	21901
2195	26646	21890
2196	26659	21878
2197	26673	21868
2198	26686	21856
2199	26701	21846
2200	26712	21833
2201	26725	21821
2202	26737	21809
2203	26748	21796
2204	26759	21783
2205	26772	21772
2206	26784	21759
2207	26796	21747
2208	26808	21735
2209	26820	21723
2210	26832	21710
2211	26843	21697
2212	26856	21686
2213	26868	21674
2214	26881	21663
2215	26894	21651
2216	26909	21641
2217	26921	21629
2218	26933	21617
2219	26946	21605
2220	26960	21594
2221	26973	21583
2222	26985	21571
2223	26999	21560
2224	27011	21548
2225	27024	21536
2226	27036	21525
2227	27044	21509
2228	27056	21497
2229	27069	21485
2230	27083	21475
2231	27096	21463
2232	27110	21453
2233	27124	21442
2234	27136	21429
2235	27148	21417
2236	27161	21406
2237	27175	21395
2238	27187	21383
2239	27199	21371
2240	27210	21358
2241	27220	21344
2242	27231	21331
2243	27242	21318
2244	27252	21304
2245	27265	21292
2246	27275	21278
2247	27287	21267
2248	27301	21256
2249	27315	21245
2250	27327	21232
2251	27339	21220
2252	27353	21210
2253	27366	21198
2254	27380	21187
2255	27391	21175
2256	27404	21163
2257	27416	21151
2258	27428	21139
2259	27440	21126
2260	27452	21114
2261	27466	21104
2262	27483	21095
2263	27497	21084
2264	27513	21075
2265	27526	21063
2266	27538	21051
2267	27553	21041
2268	27566	21030
2269	27580	21019
2270	27593	21008
2271	27606	20996
2272	27621	20986
2273	27634	20974
2274	27645	20962
2275	27657	20950
2276	27671	20939
2277	27688	20930
2278	27701	20918
2279	27714	20907
2280	27728	20896
2281	27741	20885
2282	27753	20873
2283	27766	20861
2284	27778	20848
2285	27790	20837
2286	27803	20824
2287	27815	20812
2288	27827	20800
2289	27840	20789
2290	27855	20779
2291	27875	20772
2292	27892	20764
2293	27907	20754
2294	27921	20743
2295	27935	20732
2296	27950	20722
2297	27961	20709
2298	27972	20696
2299	27983	20683
2300	27994	20670
2301	28005	20657
2302	28017	20645
2303	28029	20632
2304	28042	20621
2305	28055	20609
2306	28067	20597
2307	28079	20585
2308	28094	20574
2309	28107	20563
2310	28120	20552
2311	28134	20541
2312	28147	20529
2313	28158	20516
2314	28168	20502
2315	28178	20489
2316	28190	20476
2317	28202	20464
2318	28214	20452
2319	28225	20439
2320	28240	20428
2321	28252	20416
2322	28264	20404
2323	28277	20392
2324	28290	20380
2325	28303	20370
2326	28319	20360
2327	28332	20348
2328	28346	20337
2329	28358	20325
2330	28370	20313
2331	28381	20300
2332	28392	20287
2333	28403	20274
2334	28414	20261
2335	28426	20249
2336	28438	20236
2337	28449	20223
2338	28461	20211
2339	28472	20198
2340	28483	20185
2341	28497	20174
2342	28512	20164
2343	28525	20152
2344	28541	20143
2345	28556	20133
2346	28569	20121
2347	28581	20109
2348	28592	20096
2349	28604	20084
2350	28616	20071
2351	28630	20060
2352	28642	20048
2353	28655	20036
2354	28666	20024
2355	28678	20011
2356	28690	19999
2357	28702	19986
2358	28716	19976
2359	28729	19964
2360	28742	19952
2361	28757	19942
2362	28770	19931
2363	28782	19918
2364	28794	19906
2365	28807	19894
2366	28822	19884
2367	28833	19871
2368	28845	19859
2369	28859	19848
2370	28871	19836
2371	28884	19824
2372	28896	19812
2373	28909	19800
2374	28923	19789
2375	28937	19778
2376	28951	19768
2377	28966	19757
2378	28978	19745
2379	28990	19732
2380	29001	19720
2381	29013	19707
2382	29025	19695
2383	29038	19683
2384	29053	19673
2385	29066	19662
2386	29079	19650
2387	29091	19637
2388	29103	19625
2389	29116	19614
2390	29130	19602
2391	29144	19592
2392	29159	19582
2393	29173	19571
2394	29186	19558
2395	29198	19546
2396	29212	19535
2397	29224	19523
2398	29236	19511
2399	29247	19498
2400	29259	19485
2401	29272	19474
2402	29284	19461
2403	29296	19449
2404	29307	19436
2405	29320	19424
2406	29335	19414
2407	29348	19403
2408	29364	19393
2409	29378	19382
2410	29396	19374
2411	29410	19363
2412	29424	19351
2413	29437	19340
2414	29449	19328
2415	29460	19315
2416	29473	19303
2417	29484	19290
2418	29497	19278
2419	29509	19266
2420	29522	19255
2421	29535	19242
2422	29548	19231
2423	29563	19220
2424	29576	19209
2425	29590	19198
2426	29602	19186
2427	29614	19173
2428	29627	19162
2429	29640	19150
2430	29651	19137
2431	29663	19124
2432	29675	19112
2433	29687	19100
2434	29699	19088
2435	29710	19075
2436	29722	19062
2437	29734	19050
2438	29749	19039
2439	29767	19031
2440	29780	19020
2441	29792	19007
2442	29804	18995
2443	29816	18982
2444	29828	18970
2445	29840	18958
2446	29851	18945
2447	29863	18933
2448	29875	18920
2449	29887	18908
2450	29899	18896
2451	29911	18883
2452	29925	18872
2453	29940	18862
2454	29954	18851
2455	29968	18840
2456	29982	18829
2457	29994	18816
2458	30007	18805
2459	30020	18793
2460	30032	18781
2461	30045	18769
2462	30058	18757
2463	30069	18744
2464	30082	18733
2465	30095	18721
2466	30108	18709
2467	30121	18697
2468	30132	18685
2469	30145	18673
2470	30159	18662
2471	30175	18652
2472	30190	18641
2473	30201	18629
2474	30213	18616
2475	30223	18602
2476	30235	18590
2477	30246	18577
2478	30258	18565
2479	30270	18552
2480	30285	18542
2481	30297	18529
2482	30308	18517
2483	30320	18504
2484	30333	18493
2485	30346	18481
2486	30360	18470
2487	30374	18459
2488	30389	18448
2489	30401	18436
2490	30414	18424
2491	30428	18413
2492	30439	18400
2493	30452	18388
2494	30465	18376
2495	30477	18364
2496	30488	18351
2497	30500	18339
2498	30514	18328
2499	30529	18317
2500	30543	18306
2501	30558	18295
2502	30573	18285
2503	30591	18276
2504	30622	18275
2505	30634	18263
2506	30647	18251
2507	30678	18250
2508	30697	18242
2509	30715	18233
2510	30732	18224
2511	30753	18217
2512	30772	18209
2513	30787	18197
2514	30801	18187
2515	30817	18176
2516	30829	18164
2517	30842	18152
2518	30857	18141
2519	30871	18131
2520	30886	18120
2521	30902	18109
2522	30914	18097
2523	30926	18085
2524	30938	18073
2525	30951	18061
2526	30964	18049
2527	30979	18038
2528	30992	18027
2529	31008	18016
2530	31023	18006
2531	31036	17994
2532	31047	17981
2533	31060	17969
2534	31075	17958
2535	31087	17946
2536	31101	17935
2537	31115	17923
2538	31127	17911
2539	31139	17899
2540	31152	17887
2541	31166	17875
2542	31180	17864
2543	31192	17852
2544	31208	17842
2545	31222	17830
2546	31234	17818
2547	31248	17806
2548	31263	17796
2549	31277	17785
2550	31290	17773
2551	31304	17762
2552	31317	17750
2553	31331	17738
2554	31351	17731
2555	31363	17718
2556	31377	17707
2557	31390	17695
2558	31403	17683
2559	31418	17672
2560	31429	17660
2561	31441	17647
2562	31456	17636
2563	31470	17625
2564	31485	17614
2565	31499	17603
2566	31513	17592
2567	31524	17579
2568	31538	17567
2569	31553	17556
2570	31566	17545
2571	31579	17533
2572	31591	17520
2573	31604	17509
2574	31621	17499
2575	31637	17488
2576	31650	17477
2577	31663	17465
2578	31677	17454
2579	31692	17443
2580	31706	17431
2581	31722	17421
2582	31735	17409
2583	31748	17397
2584	31762	17386
2585	31776	17375
2586	31790	17363
2587	31803	17351
2588	31816	17340
2589	31831	17329
2590	31844	17317
2591	31857	17305
2592	31870	17293
2593	31884	17281
2594	31897	17270
2595	31910	17258
2596	31923	17246
2597	31936	17234
2598	31951	17223
2599	31966	17212
2600	31980	17201
2601	31993	17189
2602	32007	17177
2603	32019	17165
2604	32033	17154
2605	32043	17140
2606	32056	17128
2607	32070	17117
2608	32083	17105
2609	32097	17094
2610	32113	17083
2611	32128	17072
2612	32140	17060
2613	32152	17047
2614	32164	17035
2615	32178	17023
2616	32191	17012
2617	32204	17000
2618	32217	16988
2619	32231	16977
2620	32244	16964
2621	32256	16952
2622	32268	16940
2623	32281	16928
2624	32293	16915
2625	32305	16903
2626	32316	16890
2627	32329	16878
2628	32345	16867
2629	32357	16855
2630	32372	16844
2631	32387	16833
2632	32401	16822
2633	32411	16808
2634	32423	16796
2635	32437	16784
2636	32447	16771
2637	32458	16758
2638	32470	16745
2639	32481	16733
2640	32493	16720
2641	32505	16707
2642	32517	16695
2643	32531	16684
2644	32545	16672
2645	32556	16659
2646	32570	16648
2647	32582	16635
2648	32597	16624
2649	32611	16613
2650	32625	16601
2651	32639	16590
2652	32652	16578
2653	32664	16566
2654	32678	16554
2655	32688	16541
2656	32699	16528
2657	32711	16515
2658	32723	16503
2659	32736	16491
2660	32747	16478
2661	32761	16466
2662	32774	16455
2663	32788	16443
2664	32803	16432
2665	32818	16421
2666	32831	16409
2667	32844	16397
2668	32857	16385
2669	32868	16372
2670	32880	16360
2671	32893	16348
2672	32905	16336
2673	32918	16323
2674	32931	16311
2675	32944	16300
2676	32957	16287
2677	32970	16275
2678	32983	16264
2679	32999	16253
2680	33013	16242
2681	33028	16231
2682	33042	16219
2683	33055	16207
2684	33066	16194
2685	33078	16182
2686	33091	16169
2687	33103	16157
2688	33114	16144
2689	33126	16132
2690	33137	16119
2691	33148	16106
2692	33160	16093
2693	33172	16081
2694	33184	16068
2695	33199	16057
2696	33212	16045
2697	33229	16035
2698	33246	16025
2699	33262	16015
2700	33278	16004
2701	33293	15993
2702	33305	15981
2703	33317	15968
2704	33329	15956
2705	33341	15943
2706	33353	15931
2707	33366	15919
2708	33378	15906
2709	33393	15895
2710	33406	15884
2711	33420	15872
2712	33434	15860
2713	33447	15848
2714	33461	15837
2715	33472	15824
2716	33485	15812
2717	33496	15799
2718	33509	15787
2719	33521	15774
2720	33533	15762
2721	33545	15750
2722	33560	15738
2723	33573	15726
2724	33587	15715
2725	33602	15704
2726	33615	15692
2727	33628	15680
2728	33643	15669
2729	33658	15657
2730	33671	15645
2731	33683	15633
2732	33696	15621
2733	33718	15613
2734	33734	15602
2735	33749	15592
2736	33776	15586
2737	33797	15577
2738	33818	15569
2739	33884	15581
2740	33974	15604
2741	34009	15602
2742	34038	15598
2743	34076	15597
2744	34103	15591
2745	34118	15580
2746	34130	15568
2747	34149	15558
2748	34162	15546
2749	34173	15533
2750	34187	15521
2751	34209	15513
2752	34246	15512
2753	34263	15501
2754	34279	15490
2755	34314	15488
2756	34344	15484
2757	34358	15472
2758	34371	15460
2759	34388	15449
2760	34405	15439
2761	34438	15436
2762	34457	15426
2763	34477	15417
2764	34497	15408
2765	34520	15400
2766	34556	15398
2767	34572	15387
2768	34594	15379
2769	34606	15366
2770	34626	15357
2771	34660	15354
2772	34676	15343
2773	34699	15335
2774	34713	15324
2775	34725	15311
2776	34738	15299
2777	34763	15291
2778	34781	15281
2779	34796	15270
2780	34809	15258
2781	34821	15245
2782	34839	15235
2783	34883	15236
2784	34905	15228
2785	34921	15217
2786	34935	15205
2787	34949	15193
2788	34964	15181
2789	34977	15169
2790	35005	15163
2791	35043	15161
2792	35058	15150
2793	35069	15137
2794	35086	15126
2795	35099	15114
2796	35113	15102
2797	35126	15090
2798	35145	15080
2799	35163	15070
2800	35180	15059
2801	35192	15046
2802	35205	15034
2803	35216	15021
2804	35228	15008
2805	35240	14995
2806	35256	14984
2807	35270	14972
2808	35282	14959
2809	35295	14947
2810	35309	14935
2811	35323	14923
2812	35338	14911
2813	35351	14899
2814	35364	14887
2815	35377	14874
2816	35389	14861
2817	35403	14849
2818	35416	14837
2819	35428	14824
2820	35440	14811
2821	35452	14799
2822	35463	14785
2823	35475	14772
2824	35487	14760
2825	35498	14747
2826	35513	14735
2827	35527	14723
2828	35539	14710
2829	35553	14698
2830	35567	14686
2831	35578	14673
2832	35590	14660
2833	35602	14648
2834	35613	14635
2835	35628	14623
2836	35641	14610
2837	35654	14598
2838	35666	14585
2839	35680	14573
2840	35694	14561
2841	35708	14549
2842	35720	14537
2843	35734	14525
2844	35749	14513
2845	35764	14501
2846	35779	14490
2847	35790	14476
2848	35802	14464
2849	35814	14451
2850	35824	14437
2851	35837	14425
2852	35847	14411
2853	35860	14399
2854	35872	14386
2855	35883	14373
2856	35896	14360
2857	35909	14348
2858	35923	14336
2859	35937	14324
2860	35950	14312
2861	35962	14299
2862	35974	14286
2863	35987	14274
2864	35999	14261
2865	36011	14248
2866	36022	14235
2867	36034	14222
2868	36047	14210
2869	36062	14198
2870	36080	14188
2871	36091	14175
2872	36104	14162
2873	36118	14150
2874	36132	14138
2875	36146	14126
2876	36159	14114
2877	36174	14102
2878	36184	14089
2879	36197	14076
2880	36209	14064
2881	36220	14050
2882	36231	14037
2883	36244	14025
2884	36257	14013
2885	36269	13999
2886	36281	13987
2887	36294	13974
2888	36305	13961
2889	36320	13950
2890	36334	13938
2891	36347	13925
2892	36361	13913
2893	36376	13902
2894	36389	13889
2895	36402	13877
2896	36415	13864
2897	36428	13852
2898	36440	13839
2899	36452	13826
2900	36464	13813
2901	36475	13800
2902	36487	13788
2903	36499	13775
2904	36511	13762
2905	36526	13750
2906	36539	13738
2907	36553	13726
2908	36566	13713
2909	36581	13702
2910	36593	13689
2911	36606	13677
2912	36618	13664
2913	36629	13651
2914	36640	13638
2915	36652	13625
2916	36663	13612
2917	36677	13600
2918	36688	13587
2919	36699	13573
2920	36711	13560
2921	36724	13548
2922	36736	13535
2923	36749	13523
2924	36761	13510
2925	36776	13499
2926	36791	13487
2927	36803	13474
2928	36814	13461
2929	36826	13448
2930	36838	13435
2931	36850	13422
2932	36862	13410
2933	36874	13397
2934	36887	13385
2935	36898	13372
2936	36913	13360
2937	36927	13348
2938	36939	13335
2939	36953	13323
2940	36966	13311
2941	36982	13299
2942	36995	13287
2943	37008	13274
2944	37020	13262
2945	37032	13249
2946	37044	13236
2947	37056	13223
2948	37067	13210
2949	37080	13198
2950	37093	13185
2951	37104	13172
2952	37116	13159
2953	37130	13147
2954	37145	13136
2955	37159	13123
2956	37173	13112
2957	37186	13099
2958	37199	13086
2959	37214	13075
2960	37227	13063
2961	37242	13051
2962	37265	13042
2963	37284	13031
2964	37304	13021
2965	37325	13012
2966	37343	13001
2967	37359	12990
2968	37376	12979
2969	37388	12966
2970	37403	12954
2971	37417	12942
2972	37429	12929
2973	37443	12917
2974	37456	12905
2975	37467	12892
2976	37480	12879
2977	37493	12867
2978	37505	12854
2979	37520	12842
2980	37536	12831
2981	37549	12818
2982	37563	12806
2983	37578	12794
2984	37594	12783
2985	37605	12770
2986	37616	12757
2987	37631	12745
2988	37644	12732
2989	37654	12719
2990	37666	12706
2991	37677	12693
2992	37689	12680
2993	37702	12668
2994	37714	12655
2995	37726	12642
2996	37740	12630
2997	37753	12618
2998	37766	12605
2999	37781	12593
3000	37795	12581
3001	37808	12569
3002	37822	12557
3003	37838	12545
3004	37852	12533
3005	37863	12520
3006	37877	12508
3007	37890	12495
3008	37902	12483
3009	37914	12470
3010	37925	12456
3011	37936	12444
3012	37949	12431
3013	37963	12419
3014	37977	12407
3015	37992	12395
3016	38008	12383
3017	38022	12371
3018	38034	12359
3019	38046	12346
3020	38059	12333
3021	38070	12320
3022	38082	12307
3023	38093	12294
3024	38105	12282
3025	38117	12269
3026	38128	12255
3027	38140	12243
3028	38151	12230
3029	38164	12217
3030	38178	12205
3031	38191	12193
3032	38206	12181
3033	38219	12168
3034	38232	12156
3035	38247	12144
3036	38259	12131
3037	38270	12118
3038	38283	12106
3039	38295	12093
3040	38307	12080
3041	38319	12067
3042	38331	12054
3043	38344	12042
3044	38357	12030
3045	38371	12017
3046	38387	12006
3047	38400	11993
3048	38413	11981
3049	38428	11969
3050	38441	11957
3051	38454	11944
3052	38467	11931
3053	38477	11918
3054	38488	11905
3055	38500	11892
3056	38512	11880
3057	38524	11867
3058	38537	11854
3059	38549	11841
3060	38562	11829
3061	38575	11817
3062	38588	11804
3063	38601	11792
3064	38614	11779
3065	38626	11766
3066	38640	11754
3067	38651	11741
3068	38664	11729
3069	38678	11717
3070	38690	11704
3071	38702	11691
3072	38715	11678
3073	38727	11665
3074	38739	11653
3075	38751	11640
3076	38764	11628
3077	38777	11615
3078	38790	11603
3079	38802	11590
3080	38815	11577
3081	38828	11565
3082	38841	11552
3083	38855	11540
3084	38867	11528
3085	38878	11514
3086	38890	11502
3087	38902	11489
3088	38914	11476
3089	38927	11464
3090	38938	11451
3091	38950	11438
3092	38962	11425
3093	38974	11412
3094	38989	11400
3095	39003	11388
3096	39015	11375
3097	39028	11363
3098	39045	11352
3099	39059	11339
3100	39071	11327
3101	39084	11314
3102	39096	11301
3103	39106	11288
3104	39118	11275
3105	39130	11262
3106	39143	11250
3107	39156	11237
3108	39168	11225
3109	39181	11212
3110	39196	11200
3111	39208	11188
3112	39221	11175
3113	39235	11163
3114	39252	11151
3115	39266	11139
3116	39279	11127
3117	39291	11114
3118	39301	11101
3119	39313	11088
3120	39326	11076
3121	39338	11063
3122	39350	11050
3123	39363	11037
3124	39375	11025
3125	39389	11012
3126	39403	11000
3127	39415	10987
3128	39430	10976
3129	39442	10963
3130	39454	10950
3131	39466	10937
3132	39478	10924
3133	39491	10912
3134	39502	10899
3135	39514	10886
3136	39528	10874
3137	39541	10861
3138	39552	10848
3139	39564	10836
3140	39577	10823
3141	39592	10811
3142	39605	10799
3143	39619	10787
3144	39634	10775
3145	39648	10762
3146	39659	10749
3147	39670	10736
3148	39682	10723
3149	39696	10711
3150	39709	10699
3151	39722	10686
3152	39736	10674
3153	39749	10661
3154	39762	10649
3155	39775	10637
3156	39793	10626
3157	39811	10614
3158	39825	10602
3159	39842	10591
3160	39857	10579
3161	39871	10566
3162	39884	10554
3163	39897	10541
3164	39909	10528
3165	39921	10516
3166	39932	10503
3167	39943	10490
3168	39955	10477
3169	39968	10464
3170	39994	10455
3171	40007	10443
3172	40022	10431
3173	40038	10419
3174	40053	10407
3175	40066	10395
3176	40079	10382
3177	40092	10370
3178	40105	10357
3179	40116	10344
3180	40128	10331
3181	40141	10319
3182	40154	10306
3183	40166	10294
3184	40179	10281
3185	40193	10269
3186	40208	10257
3187	40223	10245
3188	40237	10232
3189	40259	10222
3190	40286	10213
3191	40299	10201
3192	40312	10188
3193	40336	10178
3194	40359	10168
3195	40391	10161
3196	40408	10149
3197	40422	10137
3198	40436	10124
3199	40450	10112
3200	40470	10101
3201	40489	10090
3202	40509	10080
3203	40524	10067
3204	40543	10056
3205	40559	10044
3206	40573	10032
3207	40587	10020
3208	40601	10007
3209	40617	9996
3210	40631	9983
3211	40646	9971
3212	40660	9959
3213	40674	9947
3214	40690	9935
3215	40704	9923
3216	40718	9910
3217	40731	9898
3218	40748	9886
3219	40762	9874
3220	40777	9861
3221	40790	9849
3222	40809	9838
